estabulemos,verb,INDF,plural,primeira
estabules,verb,INDF,singular,segunda
estabulo,verb,INDF,singular,primeira
estabulou,verb,INDF,singular,terceira
estacada,verb,INDF,singular,INDF
estaçada,verb,INDF,singular,INDF
estacadas,verb,INDF,plural,INDF
estaçadas,verb,INDF,plural,INDF
estacado,verb,INDF,singular,INDF
estaçado,verb,INDF,singular,INDF
estacados,verb,INDF,plural,INDF
estaçados,verb,INDF,plural,INDF
estaca,verb,INDF,singular,terceira
estaça,verb,INDF,singular,terceira
estaca,verb,INDF,singular,segunda
estaça,verb,INDF,singular,segunda
estacai,verb,INDF,plural,segunda
estaçai,verb,INDF,plural,segunda
estacais,verb,INDF,plural,segunda
estaçais,verb,INDF,plural,segunda
estacam,verb,INDF,plural,terceira
estaçam,verb,INDF,plural,terceira
estacamos,verb,INDF,plural,primeira
estaçamos,verb,INDF,plural,primeira
estacamos,verb,INDF,plural,primeira
estaçamos,verb,INDF,plural,primeira
estacará,verb,INDF,singular,terceira
estaçará,verb,INDF,singular,terceira
estacara,verb,INDF,singular,primeira
estaçara,verb,INDF,singular,primeira
estacaram,verb,INDF,plural,terceira
estaçaram,verb,INDF,plural,terceira
estacaram,verb,INDF,plural,terceira
estaçaram,verb,INDF,plural,terceira
estacáramos,verb,INDF,plural,primeira
estaçáramos,verb,INDF,plural,primeira
estacarão,verb,INDF,plural,terceira
estaçarão,verb,INDF,plural,terceira
estacarás,verb,INDF,singular,segunda
estaçarás,verb,INDF,singular,segunda
estacaras,verb,INDF,singular,segunda
estaçaras,verb,INDF,singular,segunda
estacardes,verb,INDF,plural,segunda
estaçardes,verb,INDF,plural,segunda
estacardes,verb,INDF,plural,segunda
estaçardes,verb,INDF,plural,segunda
estacarei,verb,INDF,singular,primeira
estaçarei,verb,INDF,singular,primeira
estacareis,verb,INDF,plural,segunda
estaçareis,verb,INDF,plural,segunda
estacáreis,verb,INDF,plural,segunda
estaçáreis,verb,INDF,plural,segunda
estacarem,verb,INDF,plural,terceira
estaçarem,verb,INDF,plural,terceira
estacarem,verb,INDF,plural,terceira
estaçarem,verb,INDF,plural,terceira
estacaremos,verb,INDF,plural,primeira
estaçaremos,verb,INDF,plural,primeira
estacares,verb,INDF,singular,segunda
estaçares,verb,INDF,singular,segunda
estacares,verb,INDF,singular,segunda
estaçares,verb,INDF,singular,segunda
estacar,verb,INDF,singular,primeira
estaçar,verb,INDF,singular,primeira
estacar,verb,INDF,singular,terceira
estaçar,verb,INDF,singular,terceira
estacar,verb,INDF,singular,primeira
estaçar,verb,INDF,singular,primeira
estacar,verb,INDF,singular,terceira
estaçar,verb,INDF,singular,terceira
estacaria,verb,INDF,singular,primeira
estaçaria,verb,INDF,singular,primeira
estacaria,verb,INDF,singular,terceira
estaçaria,verb,INDF,singular,terceira
estacariam,verb,INDF,plural,terceira
estaçariam,verb,INDF,plural,terceira
estacaríamos,verb,INDF,plural,primeira
estaçaríamos,verb,INDF,plural,primeira
estacarias,verb,INDF,singular,segunda
estaçarias,verb,INDF,singular,segunda
estacaríeis,verb,INDF,plural,segunda
estaçaríeis,verb,INDF,plural,segunda
estacarmos,verb,INDF,plural,primeira
estaçarmos,verb,INDF,plural,primeira
estacarmos,verb,INDF,plural,primeira
estaçarmos,verb,INDF,plural,primeira
estacas,verb,INDF,singular,segunda
estaças,verb,INDF,singular,segunda
estacasse,verb,INDF,singular,primeira
estaçasse,verb,INDF,singular,primeira
estacasse,verb,INDF,singular,terceira
estaçasse,verb,INDF,singular,terceira
estacásseis,verb,INDF,plural,segunda
estaçásseis,verb,INDF,plural,segunda
estacassem,verb,INDF,plural,terceira
estaçassem,verb,INDF,plural,terceira
estacássemos,verb,INDF,plural,primeira
estaçássemos,verb,INDF,plural,primeira
estacasses,verb,INDF,singular,segunda
estaçasses,verb,INDF,singular,segunda
estacaste,verb,INDF,singular,segunda
estaçaste,verb,INDF,singular,segunda
estacastes,verb,INDF,plural,segunda
estaçastes,verb,INDF,plural,segunda
estacava,verb,INDF,singular,primeira
estaçava,verb,INDF,singular,primeira
estacavam,verb,INDF,plural,terceira
estaçavam,verb,INDF,plural,terceira
estacávamos,verb,INDF,plural,primeira
estaçávamos,verb,INDF,plural,primeira
estacavas,verb,INDF,singular,segunda
estaçavas,verb,INDF,singular,segunda
estacáveis,verb,INDF,plural,segunda
estaçáveis,verb,INDF,plural,segunda
estace,verb,INDF,singular,primeira
estace,verb,INDF,singular,terceira
estace,verb,INDF,singular,terceira
estace,verb,INDF,singular,terceira
estace,verb,INDF,singular,terceira
estacei,verb,INDF,singular,primeira
estaceis,verb,INDF,plural,segunda
estacem,verb,INDF,plural,terceira
estacem,verb,INDF,plural,terceira
estacemos,verb,INDF,plural,primeira
estacemos,verb,INDF,plural,primeira
estaces,verb,INDF,singular,segunda
estacionada,verb,INDF,singular,INDF
estacionadas,verb,INDF,plural,INDF
estacionado,verb,INDF,singular,INDF
estacionados,verb,INDF,plural,INDF
estaciona,verb,INDF,singular,terceira
estaciona,verb,INDF,singular,segunda
estacionai,verb,INDF,plural,segunda
estacionais,verb,INDF,plural,segunda
estacionam,verb,INDF,plural,terceira
estacionamos,verb,INDF,plural,primeira
estacionamos,verb,INDF,plural,primeira
estacionará,verb,INDF,singular,terceira
estacionara,verb,INDF,singular,primeira
estacionaram,verb,INDF,plural,terceira
estacionaram,verb,INDF,plural,terceira
estacionáramos,verb,INDF,plural,primeira
estacionarão,verb,INDF,plural,terceira
estacionarás,verb,INDF,singular,segunda
estacionaras,verb,INDF,singular,segunda
estacionardes,verb,INDF,plural,segunda
estacionardes,verb,INDF,plural,segunda
estacionarei,verb,INDF,singular,primeira
estacionareis,verb,INDF,plural,segunda
estacionáreis,verb,INDF,plural,segunda
estacionarem,verb,INDF,plural,terceira
estacionarem,verb,INDF,plural,terceira
estacionaremos,verb,INDF,plural,primeira
estacionares,verb,INDF,singular,segunda
estacionares,verb,INDF,singular,segunda
estacionar,verb,INDF,singular,primeira
estacionar,verb,INDF,singular,terceira
estacionar,verb,INDF,singular,primeira
estacionar,verb,INDF,singular,terceira
estacionaria,verb,INDF,singular,primeira
estacionaria,verb,INDF,singular,terceira
estacionariam,verb,INDF,plural,terceira
estacionaríamos,verb,INDF,plural,primeira
estacionarias,verb,INDF,singular,segunda
estacionaríeis,verb,INDF,plural,segunda
estacionarmos,verb,INDF,plural,primeira
estacionarmos,verb,INDF,plural,primeira
estacionas,verb,INDF,singular,segunda
estacionasse,verb,INDF,singular,primeira
estacionasse,verb,INDF,singular,terceira
estacionásseis,verb,INDF,plural,segunda
estacionassem,verb,INDF,plural,terceira
estacionássemos,verb,INDF,plural,primeira
estacionasses,verb,INDF,singular,segunda
estacionaste,verb,INDF,singular,segunda
estacionastes,verb,INDF,plural,segunda
estacionava,verb,INDF,singular,primeira
estacionavam,verb,INDF,plural,terceira
estacionávamos,verb,INDF,plural,primeira
estacionavas,verb,INDF,singular,segunda
estacionáveis,verb,INDF,plural,segunda
estacione,verb,INDF,singular,primeira
estacione,verb,INDF,singular,terceira
estacione,verb,INDF,singular,terceira
estacione,verb,INDF,singular,terceira
estacione,verb,INDF,singular,terceira
estacionei,verb,INDF,singular,primeira
estacioneis,verb,INDF,plural,segunda
estacionem,verb,INDF,plural,terceira
estacionem,verb,INDF,plural,terceira
estacionemos,verb,INDF,plural,primeira
estacionemos,verb,INDF,plural,primeira
estaciones,verb,INDF,singular,segunda
estaciono,verb,INDF,singular,primeira
estacionou,verb,INDF,singular,terceira
estacoada,verb,INDF,singular,INDF
estacoadas,verb,INDF,plural,INDF
estacoado,verb,INDF,singular,INDF
estacoados,verb,INDF,plural,INDF
estacoa,verb,INDF,singular,terceira
estacoa,verb,INDF,singular,segunda
estacoai,verb,INDF,plural,segunda
estacoais,verb,INDF,plural,segunda
estacoam,verb,INDF,plural,terceira
estacoamos,verb,INDF,plural,primeira
estacoamos,verb,INDF,plural,primeira
estacoará,verb,INDF,singular,terceira
estacoara,verb,INDF,singular,primeira
estacoaram,verb,INDF,plural,terceira
estacoaram,verb,INDF,plural,terceira
estacoáramos,verb,INDF,plural,primeira
estacoarão,verb,INDF,plural,terceira
estacoarás,verb,INDF,singular,segunda
estacoaras,verb,INDF,singular,segunda
estacoardes,verb,INDF,plural,segunda
estacoardes,verb,INDF,plural,segunda
estacoarei,verb,INDF,singular,primeira
estacoareis,verb,INDF,plural,segunda
estacoáreis,verb,INDF,plural,segunda
estacoarem,verb,INDF,plural,terceira
estacoarem,verb,INDF,plural,terceira
estacoaremos,verb,INDF,plural,primeira
estacoares,verb,INDF,singular,segunda
estacoares,verb,INDF,singular,segunda
estacoar,verb,INDF,singular,primeira
estacoar,verb,INDF,singular,terceira
estacoar,verb,INDF,singular,primeira
estacoar,verb,INDF,singular,terceira
estacoaria,verb,INDF,singular,primeira
estacoaria,verb,INDF,singular,terceira
estacoariam,verb,INDF,plural,terceira
estacoaríamos,verb,INDF,plural,primeira
estacoarias,verb,INDF,singular,segunda
estacoaríeis,verb,INDF,plural,segunda
estacoarmos,verb,INDF,plural,primeira
estacoarmos,verb,INDF,plural,primeira
estacoas,verb,INDF,singular,segunda
estacoasse,verb,INDF,singular,primeira
estacoasse,verb,INDF,singular,terceira
estacoásseis,verb,INDF,plural,segunda
estacoassem,verb,INDF,plural,terceira
estacoássemos,verb,INDF,plural,primeira
estacoasses,verb,INDF,singular,segunda
estacoaste,verb,INDF,singular,segunda
estacoastes,verb,INDF,plural,segunda
estacoava,verb,INDF,singular,primeira
estacoavam,verb,INDF,plural,terceira
estacoávamos,verb,INDF,plural,primeira
estacoavas,verb,INDF,singular,segunda
estacoáveis,verb,INDF,plural,segunda
estacoe,verb,INDF,singular,primeira
estacoe,verb,INDF,singular,terceira
estacoe,verb,INDF,singular,terceira
estacoe,verb,INDF,singular,terceira
estacoe,verb,INDF,singular,terceira
estacoei,verb,INDF,singular,primeira
estacoeis,verb,INDF,plural,segunda
estacoem,verb,INDF,plural,terceira
estacoem,verb,INDF,plural,terceira
estacoemos,verb,INDF,plural,primeira
estacoemos,verb,INDF,plural,primeira
estacoes,verb,INDF,singular,segunda
estaco,verb,INDF,singular,primeira
estaço,verb,INDF,singular,primeira
estacoo,verb,INDF,singular,primeira
estacoou,verb,INDF,singular,terceira
estacou,verb,INDF,singular,terceira
estaçou,verb,INDF,singular,terceira
estada,verb,INDF,singular,INDF
estadas,verb,INDF,plural,INDF
estadeada,verb,INDF,singular,INDF
estadeadas,verb,INDF,plural,INDF
estadeado,verb,INDF,singular,INDF
estadeados,verb,INDF,plural,INDF
estadeaia,verb,INDF,singular,segunda
estadeai,verb,INDF,plural,segunda
estadeais,verb,INDF,plural,segunda
estadeamos,verb,INDF,plural,primeira
estadeamos,verb,INDF,plural,primeira
estadeará,verb,INDF,singular,terceira
estadeara,verb,INDF,singular,primeira
estadearam,verb,INDF,plural,terceira
estadearam,verb,INDF,plural,terceira
estadeáramos,verb,INDF,plural,primeira
estadearão,verb,INDF,plural,terceira
estadearás,verb,INDF,singular,segunda
estadearas,verb,INDF,singular,segunda
estadeardes,verb,INDF,plural,segunda
estadeardes,verb,INDF,plural,segunda
estadearei,verb,INDF,singular,primeira
estadeareis,verb,INDF,plural,segunda
estadeáreis,verb,INDF,plural,segunda
estadearem,verb,INDF,plural,terceira
estadearem,verb,INDF,plural,terceira
estadearemos,verb,INDF,plural,primeira
estadeares,verb,INDF,singular,segunda
estadeares,verb,INDF,singular,segunda
estadear,verb,INDF,singular,primeira
estadear,verb,INDF,singular,terceira
estadear,verb,INDF,singular,primeira
estadear,verb,INDF,singular,terceira
estadearia,verb,INDF,singular,primeira
estadearia,verb,INDF,singular,terceira
estadeariam,verb,INDF,plural,terceira
estadearíamos,verb,INDF,plural,primeira
estadearias,verb,INDF,singular,segunda
estadearíeis,verb,INDF,plural,segunda
estadearmos,verb,INDF,plural,primeira
estadearmos,verb,INDF,plural,primeira
estadeasse,verb,INDF,singular,primeira
estadeasse,verb,INDF,singular,terceira
estadeásseis,verb,INDF,plural,segunda
estadeassem,verb,INDF,plural,terceira
estadeássemos,verb,INDF,plural,primeira
estadeasses,verb,INDF,singular,segunda
estadeaste,verb,INDF,singular,segunda
estadeastes,verb,INDF,plural,segunda
estadeava,verb,INDF,singular,primeira
estadeavam,verb,INDF,plural,terceira
estadeávamos,verb,INDF,plural,primeira
estadeavas,verb,INDF,singular,segunda
estadeáveis,verb,INDF,plural,segunda
estadeei,verb,INDF,singular,primeira
estadeeis,verb,INDF,plural,segunda
estadeemos,verb,INDF,plural,primeira
estadeemos,verb,INDF,plural,primeira
estadeia,verb,INDF,singular,terceira
estadeiam,verb,INDF,plural,terceira
estadeias,verb,INDF,singular,segunda
estadeie,verb,INDF,singular,primeira
estadeie,verb,INDF,singular,terceira
estadeie,verb,INDF,singular,terceira
estadeiem,verb,INDF,plural,terceira
estadeiem,verb,INDF,plural,terceira
estadeies,verb,INDF,singular,segunda
estadeio,verb,INDF,singular,primeira
estadeou,verb,INDF,singular,terceira
estado,verb,INDF,singular,INDF
estados,verb,INDF,plural,INDF
está,verb,INDF,singular,terceira
está,verb,INDF,singular,segunda
estafada,verb,INDF,singular,INDF
estafadas,verb,INDF,plural,INDF
estafado,verb,INDF,singular,INDF
estafados,verb,INDF,plural,INDF
estafa,verb,INDF,singular,terceira
estafa,verb,INDF,singular,segunda
estafai,verb,INDF,plural,segunda
estafais,verb,INDF,plural,segunda
estafam,verb,INDF,plural,terceira
estafamos,verb,INDF,plural,primeira
estafamos,verb,INDF,plural,primeira
estafará,verb,INDF,singular,terceira
estafara,verb,INDF,singular,primeira
estafaram,verb,INDF,plural,terceira
estafaram,verb,INDF,plural,terceira
estafáramos,verb,INDF,plural,primeira
estafarão,verb,INDF,plural,terceira
estafarás,verb,INDF,singular,segunda
estafaras,verb,INDF,singular,segunda
estafardes,verb,INDF,plural,segunda
estafardes,verb,INDF,plural,segunda
estafarei,verb,INDF,singular,primeira
estafareis,verb,INDF,plural,segunda
estafáreis,verb,INDF,plural,segunda
estafarem,verb,INDF,plural,terceira
estafarem,verb,INDF,plural,terceira
estafaremos,verb,INDF,plural,primeira
estafares,verb,INDF,singular,segunda
estafares,verb,INDF,singular,segunda
estafar,verb,INDF,singular,primeira
estafar,verb,INDF,singular,terceira
estafar,verb,INDF,singular,primeira
estafar,verb,INDF,singular,terceira
estafaria,verb,INDF,singular,primeira
estafaria,verb,INDF,singular,terceira
estafariam,verb,INDF,plural,terceira
estafaríamos,verb,INDF,plural,primeira
estafarias,verb,INDF,singular,segunda
estafaríeis,verb,INDF,plural,segunda
estafarmos,verb,INDF,plural,primeira
estafarmos,verb,INDF,plural,primeira
estafas,verb,INDF,singular,segunda
estafasse,verb,INDF,singular,primeira
estafasse,verb,INDF,singular,terceira
estafásseis,verb,INDF,plural,segunda
estafassem,verb,INDF,plural,terceira
estafássemos,verb,INDF,plural,primeira
estafasses,verb,INDF,singular,segunda
estafaste,verb,INDF,singular,segunda
estafastes,verb,INDF,plural,segunda
estafava,verb,INDF,singular,primeira
estafavam,verb,INDF,plural,terceira
estafávamos,verb,INDF,plural,primeira
estafavas,verb,INDF,singular,segunda
estafáveis,verb,INDF,plural,segunda
estafe,verb,INDF,singular,primeira
estafe,verb,INDF,singular,terceira
estafe,verb,INDF,singular,terceira
estafe,verb,INDF,singular,terceira
estafe,verb,INDF,singular,terceira
estafegada,verb,INDF,singular,INDF
estafegadas,verb,INDF,plural,INDF
estafegado,verb,INDF,singular,INDF
estafegados,verb,INDF,plural,INDF
estafega,verb,INDF,singular,terceira
estafega,verb,INDF,singular,segunda
estafegai,verb,INDF,plural,segunda
estafegais,verb,INDF,plural,segunda
estafegam,verb,INDF,plural,terceira
estafegamos,verb,INDF,plural,primeira
estafegamos,verb,INDF,plural,primeira
estafegará,verb,INDF,singular,terceira
estafegara,verb,INDF,singular,primeira
estafegaram,verb,INDF,plural,terceira
estafegaram,verb,INDF,plural,terceira
estafegáramos,verb,INDF,plural,primeira
estafegarão,verb,INDF,plural,terceira
estafegarás,verb,INDF,singular,segunda
estafegaras,verb,INDF,singular,segunda
estafegardes,verb,INDF,plural,segunda
estafegardes,verb,INDF,plural,segunda
estafegarei,verb,INDF,singular,primeira
estafegareis,verb,INDF,plural,segunda
estafegáreis,verb,INDF,plural,segunda
estafegarem,verb,INDF,plural,terceira
estafegarem,verb,INDF,plural,terceira
estafegaremos,verb,INDF,plural,primeira
estafegares,verb,INDF,singular,segunda
estafegares,verb,INDF,singular,segunda
estafegar,verb,INDF,singular,primeira
estafegar,verb,INDF,singular,terceira
estafegar,verb,INDF,singular,primeira
estafegar,verb,INDF,singular,terceira
estafegaria,verb,INDF,singular,primeira
estafegaria,verb,INDF,singular,terceira
estafegariam,verb,INDF,plural,terceira
